Unnamed: 0,Area,Item,,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
13554,India,Potatoes,,192973,1083,14485.33,25.23
13555,India,Potatoes,,192973,1083,14485.33,26.51
13556,India,Potatoes,,192973,1083,14485.33,24.51
13557,India,Potatoes,,192973,1083,14485.33,26.83
13558,India,Potatoes,,192973,1083,14485.33,26.83
13559,India,Potatoes,,192973,1083,14485.33,25.66
13560,India,"Rice, paddy",,32509,1083,14485.33,25.57
13561,India,"Rice, paddy",,32509,1083,14485.33,27.05
13562,India,"Rice, paddy",,32509,1083,14485.33,25.78
13563,India,"Rice, paddy",,32509,1083,14485.33,24.25
13564,India,"Rice, paddy",,32509,1083,14485.33,25.35
13565,India,"Rice, paddy",,32509,1083,14485.33,25.65
13566,India,"Rice, paddy",,32509,1083,14485.33,25.68
13567,India,"Rice, paddy",,32509,1083,14485.33,26.52
13568,India,"Rice, paddy",,32509,1083,14485.33,27.45
13569,India,"Rice, paddy",,32509,1083,14485.33,25.3
13570,India,"Rice, paddy",,32509,1083,14485.33,25.88
13571,India,"Rice, paddy",,32509,1083,14485.33,25.11
13572,India,"Rice, paddy",,32509,1083,14485.33,24.25
13573,India,"Rice, paddy",,32509,1083,14485.33,26.19
13574,India,"Rice, paddy",,32509,1083,14485.33,25.68
13575,India,"Rice, paddy",,32509,1083,14485.33,25.56
13576,India,"Rice, paddy",,32509,1083,14485.33,25.23
13577,India,"Rice, paddy",,32509,1083,14485.33,26.51
13578,India,"Rice, paddy",,32509,1083,14485.33,24.51
13579,India,"Rice, paddy",,32509,1083,14485.33,26.83
13580,India,"Rice, paddy",,32509,1083,14485.33,26.83
13581,India,"Rice, paddy",,32509,1083,14485.33,25.66
13582,India,Sorghum,,10209,1083,14485.33,25.57
13583,India,Sorghum,,10209,1083,14485.33,27.05
13584,India,Sorghum,,10209,1083,14485.33,25.78
13585,India,Sorghum,,10209,1083,14485.33,24.25
13586,India,Sorghum,,10209,1083,14485.33,25.35
13587,India,Sorghum,,10209,1083,14485.33,25.65
13588,India,Sorghum,,10209,1083,14485.33,25.68
13589,India,Sorghum,,10209,1083,14485.33,26.52
13590,India,Sorghum,,10209,1083,14485.33,27.45
13591,India,Sorghum,,10209,1083,14485.33,25.3
13592,India,Sorghum,,10209,1083,14485.33,25.88
13593,India,Sorghum,,10209,1083,14485.33,25.11
13594,India,Sorghum,,10209,1083,14485.33,24.25
13595,India,Sorghum,,10209,1083,14485.33,26.19
13596,India,Sorghum,,10209,1083,14485.33,25.68
13597,India,Sorghum,,10209,1083,14485.33,25.56
13598,India,Sorghum,,10209,1083,14485.33,25.23
13599,India,Sorghum,,10209,1083,14485.33,26.51
13600,India,Sorghum,,10209,1083,14485.33,24.51
13601,India,Sorghum,,10209,1083,14485.33,26.83
13602,India,Sorghum,,10209,1083,14485.33,26.83
13603,India,Sorghum,,10209,1083,14485.33,25.66
13604,India,Soybeans,,10415,1083,14485.33,25.57
13605,India,Soybeans,,10415,1083,14485.33,27.05
13606,India,Soybeans,,10415,1083,14485.33,25.78
13607,India,Soybeans,,10415,1083,14485.33,24.25
13608,India,Soybeans,,10415,1083,14485.33,25.35
13609,India,Soybeans,,10415,1083,14485.33,25.65
13610,India,Soybeans,,10415,1083,14485.33,25.68
13611,India,Soybeans,,10415,1083,14485.33,26.52
13612,India,Soybeans,,10415,1083,14485.33,27.45
13613,India,Soybeans,,10415,1083,14485.33,25.3
13614,India,Soybeans,,10415,1083,14485.33,25.88
13615,India,Soybeans,,10415,1083,14485.33,25.11
13616,India,Soybeans,,10415,1083,14485.33,24.25
13617,India,Soybeans,,10415,1083,14485.33,26.19
13618,India,Soybeans,,10415,1083,14485.33,25.68
13619,India,Soybeans,,10415,1083,14485.33,25.56
13620,India,Soybeans,,10415,1083,14485.33,25.23
13621,India,Soybeans,,10415,1083,14485.33,26.51
13622,India,Soybeans,,10415,1083,14485.33,24.51
13623,India,Soybeans,,10415,1083,14485.33,26.83
13624,India,Soybeans,,10415,1083,14485.33,26.83
13625,India,Soybeans,,10415,1083,14485.33,25.66
13626,India,Sweet potatoes,,88943,1083,14485.33,25.57
13627,India,Sweet potatoes,,88943,1083,14485.33,27.05
13628,India,Sweet potatoes,,88943,1083,14485.33,25.78
13629,India,Sweet potatoes,,88943,1083,14485.33,24.25
13630,India,Sweet potatoes,,88943,1083,14485.33,25.35
13631,India,Sweet potatoes,,88943,1083,14485.33,25.65
13632,India,Sweet potatoes,,88943,1083,14485.33,25.68
13633,India,Sweet potatoes,,88943,1083,14485.33,26.52
13634,India,Sweet potatoes,,88943,1083,14485.33,27.45
13635,India,Sweet potatoes,,88943,1083,14485.33,25.3
13636,India,Sweet potatoes,,88943,1083,14485.33,25.88
13637,India,Sweet potatoes,,88943,1083,14485.33,25.11
13638,India,Sweet potatoes,,88943,1083,14485.33,24.25
13639,India,Sweet potatoes,,88943,1083,14485.33,26.19
13640,India,Sweet potatoes,,88943,1083,14485.33,25.68
13641,India,Sweet potatoes,,88943,1083,14485.33,25.56
13642,India,Sweet potatoes,,88943,1083,14485.33,25.23
13643,India,Sweet potatoes,,88943,1083,14485.33,26.51
13644,India,Sweet potatoes,,88943,1083,14485.33,24.51
13645,India,Sweet potatoes,,88943,1083,14485.33,26.83
13646,India,Sweet potatoes,,88943,1083,14485.33,26.83
13647,India,Sweet potatoes,,88943,1083,14485.33,25.66
13648,India,Wheat,,28022,1083,14485.33,25.57
13649,India,Wheat,,28022,1083,14485.33,27.05
13650,India,Wheat,,28022,1083,14485.33,25.78
13651,India,Wheat,,28022,1083,14485.33,24.25
13652,India,Wheat,,28022,1083,14485.33,25.35
13653,India,Wheat,,28022,1083,14485.33,25.65
13654,India,Wheat,,28022,1083,14485.33,25.68
13655,India,Wheat,,28022,1083,14485.33,26.52
13656,India,Wheat,,28022,1083,14485.33,27.45
13657,India,Wheat,,28022,1083,14485.33,25.3
13658,India,Wheat,,28022,1083,14485.33,25.88
13659,India,Wheat,,28022,1083,14485.33,25.11
13660,India,Wheat,,28022,1083,14485.33,24.25
13661,India,Wheat,,28022,1083,14485.33,26.19
13662,India,Wheat,,28022,1083,14485.33,25.68
13663,India,Wheat,,28022,1083,14485.33,25.56
13664,India,Wheat,,28022,1083,14485.33,25.23
13665,India,Wheat,,28022,1083,14485.33,26.51
13666,India,Wheat,,28022,1083,14485.33,24.51
13667,India,Wheat,,28022,1083,14485.33,26.83
13668,India,Wheat,,28022,1083,14485.33,26.83
13669,India,Wheat,,28022,1083,14485.33,25.66
13670,India,Cassava,,343433,1083,28707.01,26.55
13671,India,Cassava,,343433,1083,28707.01,28.1
13672,India,Cassava,,343433,1083,28707.01,26.76
13673,India,Cassava,,343433,1083,28707.01,24.87
13674,India,Cassava,,343433,1083,28707.01,25.73
13675,India,Cassava,,343433,1083,28707.01,26.68
13676,India,Cassava,,343433,1083,28707.01,26.55
13677,India,Cassava,,343433,1083,28707.01,27.15
13678,India,Cassava,,343433,1083,28707.01,28.03
13679,India,Cassava,,343433,1083,28707.01,26.41
13680,India,Cassava,,343433,1083,28707.01,26.92
13681,India,Cassava,,343433,1083,28707.01,25.99
13682,India,Cassava,,343433,1083,28707.01,24.87
13683,India,Cassava,,343433,1083,28707.01,27.14
13684,India,Cassava,,343433,1083,28707.01,26.55
13685,India,Cassava,,343433,1083,28707.01,26.31
13686,India,Cassava,,343433,1083,28707.01,25.87
13687,India,Cassava,,343433,1083,28707.01,27.43
13688,India,Cassava,,343433,1083,28707.01,25.38
13689,India,Cassava,,343433,1083,28707.01,27.82
13690,India,Cassava,,343433,1083,28707.01,27.82
13691,India,Cassava,,343433,1083,28707.01,26.55
13692,India,Maize,,20238,1083,28707.01,26.55
13693,India,Maize,,20238,1083,28707.01,28.1
13694,India,Maize,,20238,1083,28707.01,26.76
13695,India,Maize,,20238,1083,28707.01,24.87
13696,India,Maize,,20238,1083,28707.01,25.73
13697,India,Maize,,20238,1083,28707.01,26.68
13698,India,Maize,,20238,1083,28707.01,26.55
13699,India,Maize,,20238,1083,28707.01,27.15
13700,India,Maize,,20238,1083,28707.01,28.03
13701,India,Maize,,20238,1083,28707.01,26.41
13702,India,Maize,,20238,1083,28707.01,26.92
13703,India,Maize,,20238,1083,28707.01,25.99
13704,India,Maize,,20238,1083,28707.01,24.87
13705,India,Maize,,20238,1083,28707.01,27.14
13706,India,Maize,,20238,1083,28707.01,26.55
13707,India,Maize,,20238,1083,28707.01,26.31
13708,India,Maize,,20238,1083,28707.01,25.87
13709,India,Maize,,20238,1083,28707.01,27.43
13710,India,Maize,,20238,1083,28707.01,25.38
13711,India,Maize,,20238,1083,28707.01,27.82
13712,India,Maize,,20238,1083,28707.01,27.82
13713,India,Maize,,20238,1083,28707.01,26.55
13714,India,Potatoes,,188103,1083,28707.01,26.55
13715,India,Potatoes,,188103,1083,28707.01,28.1
13716,India,Potatoes,,188103,1083,28707.01,26.76
13717,India,Potatoes,,188103,1083,28707.01,24.87
13718,India,Potatoes,,188103,1083,28707.01,25.73
13719,India,Potatoes,,188103,1083,28707.01,26.68
13720,India,Potatoes,,188103,1083,28707.01,26.55
13721,India,Potatoes,,188103,1083,28707.01,27.15
13722,India,Potatoes,,188103,1083,28707.01,28.03
13723,India,Potatoes,,188103,1083,28707.01,26.41
13724,India,Potatoes,,188103,1083,28707.01,26.92
13725,India,Potatoes,,188103,1083,28707.01,25.99
13726,India,Potatoes,,188103,1083,28707.01,24.87
13727,India,Potatoes,,188103,1083,28707.01,27.14
13728,India,Potatoes,,188103,1083,28707.01,26.55
13729,India,Potatoes,,188103,1083,28707.01,26.31
13730,India,Potatoes,,188103,1083,28707.01,25.87
13731,India,Potatoes,,188103,1083,28707.01,27.43
13732,India,Potatoes,,188103,1083,28707.01,25.38
13733,India,Potatoes,,188103,1083,28707.01,27.82
13734,India,Potatoes,,188103,1083,28707.01,27.82
13735,India,Potatoes,,188103,1083,28707.01,26.55
13736,India,"Rice, paddy",,32366,1083,28707.01,26.55
13737,India,"Rice, paddy",,32366,1083,28707.01,28.1
13738,India,"Rice, paddy",,32366,1083,28707.01,26.76
13739,India,"Rice, paddy",,32366,1083,28707.01,24.87
13740,India,"Rice, paddy",,32366,1083,28707.01,25.73
13741,India,"Rice, paddy",,32366,1083,28707.01,26.68
13742,India,"Rice, paddy",,32366,1083,28707.01,26.55
13743,India,"Rice, paddy",,32366,1083,28707.01,27.15
13744,India,"Rice, paddy",,32366,1083,28707.01,28.03
13745,India,"Rice, paddy",,32366,1083,28707.01,26.41
13746,India,"Rice, paddy",,32366,1083,28707.01,26.92
13747,India,"Rice, paddy",,32366,1083,28707.01,25.99
13748,India,"Rice, paddy",,32366,1083,28707.01,24.87
13749,India,"Rice, paddy",,32366,1083,28707.01,27.14
13750,India,"Rice, paddy",,32366,1083,28707.01,26.55
13751,India,"Rice, paddy",,32366,1083,28707.01,26.31
13752,India,"Rice, paddy",,32366,1083,28707.01,25.87
13753,India,"Rice, paddy",,32366,1083,28707.01,27.43
13754,India,"Rice, paddy",,32366,1083,28707.01,25.38
13755,India,"Rice, paddy",,32366,1083,28707.01,27.82
13756,India,"Rice, paddy",,32366,1083,28707.01,27.82
13757,India,"Rice, paddy",,32366,1083,28707.01,26.55
13758,India,Sorghum,,9621,1083,28707.01,26.55
13759,India,Sorghum,,9621,1083,28707.01,28.1
13760,India,Sorghum,,9621,1083,28707.01,26.76
13761,India,Sorghum,,9621,1083,28707.01,24.87
13762,India,Sorghum,,9621,1083,28707.01,25.73
13763,India,Sorghum,,9621,1083,28707.01,26.68
13764,India,Sorghum,,9621,1083,28707.01,26.55
13765,India,Sorghum,,9621,1083,28707.01,27.15
13766,India,Sorghum,,9621,1083,28707.01,28.03
13767,India,Sorghum,,9621,1083,28707.01,26.41
13768,India,Sorghum,,9621,1083,28707.01,26.92
13769,India,Sorghum,,9621,1083,28707.01,25.99
13770,India,Sorghum,,9621,1083,28707.01,24.87
13771,India,Sorghum,,9621,1083,28707.01,27.14
13772,India,Sorghum,,9621,1083,28707.01,26.55
13773,India,Sorghum,,9621,1083,28707.01,26.31
13774,India,Sorghum,,9621,1083,28707.01,25.87
13775,India,Sorghum,,9621,1083,28707.01,27.43
13776,India,Sorghum,,9621,1083,28707.01,25.38
13777,India,Sorghum,,9621,1083,28707.01,27.82
13778,India,Sorghum,,9621,1083,28707.01,27.82
13779,India,Sorghum,,9621,1083,28707.01,26.55
13780,India,Soybeans,,10236,1083,28707.01,26.55
13781,India,Soybeans,,10236,1083,28707.01,28.1
13782,India,Soybeans,,10236,1083,28707.01,26.76
13783,India,Soybeans,,10236,1083,28707.01,24.87
13784,India,Soybeans,,10236,1083,28707.01,25.73
13785,India,Soybeans,,10236,1083,28707.01,26.68
13786,India,Soybeans,,10236,1083,28707.01,26.55
13787,India,Soybeans,,10236,1083,28707.01,27.15
13788,India,Soybeans,,10236,1083,28707.01,28.03
13789,India,Soybeans,,10236,1083,28707.01,26.41
13790,India,Soybeans,,10236,1083,28707.01,26.92
13791,India,Soybeans,,10236,1083,28707.01,25.99
13792,India,Soybeans,,10236,1083,28707.01,24.87
13793,India,Soybeans,,10236,1083,28707.01,27.14
13794,India,Soybeans,,10236,1083,28707.01,26.55
13795,India,Soybeans,,10236,1083,28707.01,26.31
13796,India,Soybeans,,10236,1083,28707.01,25.87
13797,India,Soybeans,,10236,1083,28707.01,27.43
13798,India,Soybeans,,10236,1083,28707.01,25.38
13799,India,Soybeans,,10236,1083,28707.01,27.82
13800,India,Soybeans,,10236,1083,28707.01,27.82
13801,India,Soybeans,,10236,1083,28707.01,26.55
13802,India,Sweet potatoes,,90080,1083,28707.01,26.55
13803,India,Sweet potatoes,,90080,1083,28707.01,28.1
13804,India,Sweet potatoes,,90080,1083,28707.01,26.76
13805,India,Sweet potatoes,,90080,1083,28707.01,24.87
13806,India,Sweet potatoes,,90080,1083,28707.01,25.73
13807,India,Sweet potatoes,,90080,1083,28707.01,26.68
13808,India,Sweet potatoes,,90080,1083,28707.01,26.55
13809,India,Sweet potatoes,,90080,1083,28707.01,27.15
13810,India,Sweet potatoes,,90080,1083,28707.01,28.03
13811,India,Sweet potatoes,,90080,1083,28707.01,26.41
13812,India,Sweet potatoes,,90080,1083,28707.01,26.92
13813,India,Sweet potatoes,,90080,1083,28707.01,25.99
13814,India,Sweet potatoes,,90080,1083,28707.01,24.87
13815,India,Sweet potatoes,,90080,1083,28707.01,27.14
13816,India,Sweet potatoes,,90080,1083,28707.01,26.55
13817,India,Sweet potatoes,,90080,1083,28707.01,26.31
13818,India,Sweet potatoes,,90080,1083,28707.01,25.87
13819,India,Sweet potatoes,,90080,1083,28707.01,27.43
13820,India,Sweet potatoes,,90080,1083,28707.01,25.38
13821,India,Sweet potatoes,,90080,1083,28707.01,27.82
13822,India,Sweet potatoes,,90080,1083,28707.01,27.82
13823,India,Sweet potatoes,,90080,1083,28707.01,26.55
13824,India,Wheat,,29071,1083,28707.01,26.55
13825,India,Wheat,,29071,1083,28707.01,28.1
13826,India,Wheat,,29071,1083,28707.01,26.76
13827,India,Wheat,,29071,1083,28707.01,24.87
13828,India,Wheat,,29071,1083,28707.01,25.73
13829,India,Wheat,,29071,1083,28707.01,26.68
13830,India,Wheat,,29071,1083,28707.01,26.55
13831,India,Wheat,,29071,1083,28707.01,27.15
13832,India,Wheat,,29071,1083,28707.01,28.03
13833,India,Wheat,,29071,1083,28707.01,26.41
13834,India,Wheat,,29071,1083,28707.01,26.92
13835,India,Wheat,,29071,1083,28707.01,25.99
13836,India,Wheat,,29071,1083,28707.01,24.87
13837,India,Wheat,,29071,1083,28707.01,27.14
13838,India,Wheat,,29071,1083,28707.01,26.55
13839,India,Wheat,,29071,1083,28707.01,26.31
13840,India,Wheat,,29071,1083,28707.01,25.87
13841,India,Wheat,,29071,1083,28707.01,27.43
13842,India,Wheat,,29071,1083,28707.01,25.38
13843,India,Wheat,,29071,1083,28707.01,27.82
13844,India,Wheat,,29071,1083,28707.01,27.82
13845,India,Wheat,,29071,1083,28707.01,26.55
13846,India,Cassava,,347555,1083,40093.69,26.51
13847,India,Cassava,,347555,1083,40093.69,28.02
13848,India,Cassava,,347555,1083,40093.69,26.81
13849,India,Cassava,,347555,1083,40093.69,24.98
13850,India,Cassava,,347555,1083,40093.69,25.71
13851,India,Cassava,,347555,1083,40093.69,26.61
13852,India,Cassava,,347555,1083,40093.69,26.52
13853,India,Cassava,,347555,1083,40093.69,27.29
13854,India,Cassava,,347555,1083,40093.69,27.69
13855,India,Cassava,,347555,1083,40093.69,26.31
13856,India,Cassava,,347555,1083,40093.69,26.82
13857,India,Cassava,,347555,1083,40093.69,26.02
13858,India,Cassava,,347555,1083,40093.69,24.98
13859,India,Cassava,,347555,1083,40093.69,26.93
13860,India,Cassava,,347555,1083,40093.69,26.52
13861,India,Cassava,,347555,1083,40093.69,26.54
13862,India,Cassava,,347555,1083,40093.69,25.75
13863,India,Cassava,,347555,1083,40093.69,27.16
13864,India,Cassava,,347555,1083,40093.69,25.54
13865,India,Cassava,,347555,1083,40093.69,27.68
13866,India,Cassava,,347555,1083,40093.69,27.68
13867,India,Cassava,,347555,1083,40093.69,26.67
13868,India,Maize,,25401,1083,40093.69,26.51
13869,India,Maize,,25401,1083,40093.69,28.02
13870,India,Maize,,25401,1083,40093.69,26.81
13871,India,Maize,,25401,1083,40093.69,24.98
13872,India,Maize,,25401,1083,40093.69,25.71
13873,India,Maize,,25401,1083,40093.69,26.61
13874,India,Maize,,25401,1083,40093.69,26.52
13875,India,Maize,,25401,1083,40093.69,27.29
13876,India,Maize,,25401,1083,40093.69,27.69
13877,India,Maize,,25401,1083,40093.69,26.31
13878,India,Maize,,25401,1083,40093.69,26.82
13879,India,Maize,,25401,1083,40093.69,26.02
13880,India,Maize,,25401,1083,40093.69,24.98
13881,India,Maize,,25401,1083,40093.69,26.93
13882,India,Maize,,25401,1083,40093.69,26.52
13883,India,Maize,,25401,1083,40093.69,26.54
13884,India,Maize,,25401,1083,40093.69,25.75
13885,India,Maize,,25401,1083,40093.69,27.16
13886,India,Maize,,25401,1083,40093.69,25.54
13887,India,Maize,,25401,1083,40093.69,27.68
13888,India,Maize,,25401,1083,40093.69,27.68
13889,India,Maize,,25401,1083,40093.69,26.67
13890,India,Potatoes,,199299,1083,40093.69,26.51
13891,India,Potatoes,,199299,1083,40093.69,28.02
13892,India,Potatoes,,199299,1083,40093.69,26.81
13893,India,Potatoes,,199299,1083,40093.69,24.98
13894,India,Potatoes,,199299,1083,40093.69,25.71
13895,India,Potatoes,,199299,1083,40093.69,26.61
13896,India,Potatoes,,199299,1083,40093.69,26.52
13897,India,Potatoes,,199299,1083,40093.69,27.29
13898,India,Potatoes,,199299,1083,40093.69,27.69
13899,India,Potatoes,,199299,1083,40093.69,26.31
13900,India,Potatoes,,199299,1083,40093.69,26.82
13901,India,Potatoes,,199299,1083,40093.69,26.02
13902,India,Potatoes,,199299,1083,40093.69,24.98
13903,India,Potatoes,,199299,1083,40093.69,26.93
13904,India,Potatoes,,199299,1083,40093.69,26.52
13905,India,Potatoes,,199299,1083,40093.69,26.54
13906,India,Potatoes,,199299,1083,40093.69,25.75
13907,India,Potatoes,,199299,1083,40093.69,27.16
13908,India,Potatoes,,199299,1083,40093.69,25.54
13909,India,Potatoes,,199299,1083,40093.69,27.68
13910,India,Potatoes,,199299,1083,40093.69,27.68
13911,India,Potatoes,,199299,1083,40093.69,26.67
13912,India,"Rice, paddy",,33587,1083,40093.69,26.51
13913,India,"Rice, paddy",,33587,1083,40093.69,28.02
13914,India,"Rice, paddy",,33587,1083,40093.69,26.81
13915,India,"Rice, paddy",,33587,1083,40093.69,24.98
13916,India,"Rice, paddy",,33587,1083,40093.69,25.71
13917,India,"Rice, paddy",,33587,1083,40093.69,26.61
13918,India,"Rice, paddy",,33587,1083,40093.69,26.52
13919,India,"Rice, paddy",,33587,1083,40093.69,27.29
13920,India,"Rice, paddy",,33587,1083,40093.69,27.69
13921,India,"Rice, paddy",,33587,1083,40093.69,26.31
13922,India,"Rice, paddy",,33587,1083,40093.69,26.82
13923,India,"Rice, paddy",,33587,1083,40093.69,26.02
13924,India,"Rice, paddy",,33587,1083,40093.69,24.98
13925,India,"Rice, paddy",,33587,1083,40093.69,26.93
13926,India,"Rice, paddy",,33587,1083,40093.69,26.52
13927,India,"Rice, paddy",,33587,1083,40093.69,26.54
13928,India,"Rice, paddy",,33587,1083,40093.69,25.75
13929,India,"Rice, paddy",,33587,1083,40093.69,27.16
13930,India,"Rice, paddy",,33587,1083,40093.69,25.54
13931,India,"Rice, paddy",,33587,1083,40093.69,27.68
13932,India,"Rice, paddy",,33587,1083,40093.69,27.68
13933,India,"Rice, paddy",,33587,1083,40093.69,26.67
13934,India,Sorghum,,8602,1083,40093.69,26.51
13935,India,Sorghum,,8602,1083,40093.69,28.02
13936,India,Sorghum,,8602,1083,40093.69,26.81
13937,India,Sorghum,,8602,1083,40093.69,24.98
13938,India,Sorghum,,8602,1083,40093.69,25.71
13939,India,Sorghum,,8602,1083,40093.69,26.61
13940,India,Sorghum,,8602,1083,40093.69,26.52
13941,India,Sorghum,,8602,1083,40093.69,27.29
13942,India,Sorghum,,8602,1083,40093.69,27.69
13943,India,Sorghum,,8602,1083,40093.69,26.31
13944,India,Sorghum,,8602,1083,40093.69,26.82
13945,India,Sorghum,,8602,1083,40093.69,26.02
13946,India,Sorghum,,8602,1083,40093.69,24.98
13947,India,Sorghum,,8602,1083,40093.69,26.93
13948,India,Sorghum,,8602,1083,40093.69,26.52
13949,India,Sorghum,,8602,1083,40093.69,26.54
13950,India,Sorghum,,8602,1083,40093.69,25.75
13951,India,Sorghum,,8602,1083,40093.69,27.16
13952,India,Sorghum,,8602,1083,40093.69,25.54
13953,India,Sorghum,,8602,1083,40093.69,27.68
13954,India,Sorghum,,8602,1083,40093.69,27.68
13955,India,Sorghum,,8602,1083,40093.69,26.67
13956,India,Soybeans,,13330,1083,40093.69,26.51
13957,India,Soybeans,,13330,1083,40093.69,28.02
13958,India,Soybeans,,13330,1083,40093.69,26.81
13959,India,Soybeans,,13330,1083,40093.69,24.98
13960,India,Soybeans,,13330,1083,40093.69,25.71
13961,India,Soybeans,,13330,1083,40093.69,26.61
13962,India,Soybeans,,13330,1083,40093.69,26.52
13963,India,Soybeans,,13330,1083,40093.69,27.29
13964,India,Soybeans,,13330,1083,40093.69,27.69
13965,India,Soybeans,,13330,1083,40093.69,26.31
13966,India,Soybeans,,13330,1083,40093.69,26.82
13967,India,Soybeans,,13330,1083,40093.69,26.02
13968,India,Soybeans,,13330,1083,40093.69,24.98
13969,India,Soybeans,,13330,1083,40093.69,26.93
13970,India,Soybeans,,13330,1083,40093.69,26.52
13971,India,Soybeans,,13330,1083,40093.69,26.54
13972,India,Soybeans,,13330,1083,40093.69,25.75
13973,India,Soybeans,,13330,1083,40093.69,27.16
13974,India,Soybeans,,13330,1083,40093.69,25.54
13975,India,Soybeans,,13330,1083,40093.69,27.68
13976,India,Soybeans,,13330,1083,40093.69,27.68
13977,India,Soybeans,,13330,1083,40093.69,26.67
13978,India,Sweet potatoes,,92069,1083,40093.69,26.51
13979,India,Sweet potatoes,,92069,1083,40093.69,28.02
13980,India,Sweet potatoes,,92069,1083,40093.69,26.81
13981,India,Sweet potatoes,,92069,1083,40093.69,24.98
13982,India,Sweet potatoes,,92069,1083,40093.69,25.71
13983,India,Sweet potatoes,,92069,1083,40093.69,26.61
13984,India,Sweet potatoes,,92069,1083,40093.69,26.52
13985,India,Sweet potatoes,,92069,1083,40093.69,27.29
13986,India,Sweet potatoes,,92069,1083,40093.69,27.69
13987,India,Sweet potatoes,,92069,1083,40093.69,26.31
13988,India,Sweet potatoes,,92069,1083,40093.69,26.82
13989,India,Sweet potatoes,,92069,1083,40093.69,26.02
13990,India,Sweet potatoes,,92069,1083,40093.69,24.98
13991,India,Sweet potatoes,,92069,1083,40093.69,26.93
13992,India,Sweet potatoes,,92069,1083,40093.69,26.52
13993,India,Sweet potatoes,,92069,1083,40093.69,26.54
13994,India,Sweet potatoes,,92069,1083,40093.69,25.75
13995,India,Sweet potatoes,,92069,1083,40093.69,27.16
13996,India,Sweet potatoes,,92069,1083,40093.69,25.54
13997,India,Sweet potatoes,,92069,1083,40093.69,27.68
13998,India,Sweet potatoes,,92069,1083,40093.69,27.68
13999,India,Sweet potatoes,,92069,1083,40093.69,26.67
14000,India,Wheat,,28395,1083,40093.69,26.51
14001,India,Wheat,,28395,1083,40093.69,28.02
14002,India,Wheat,,28395,1083,40093.69,26.81
14003,India,Wheat,,28395,1083,40093.69,24.98
14004,India,Wheat,,28395,1083,40093.69,25.71
14005,India,Wheat,,28395,1083,40093.69,26.61
14006,India,Wheat,,28395,1083,40093.69,26.52
14007,India,Wheat,,28395,1083,40093.69,27.29
14008,India,Wheat,,28395,1083,40093.69,27.69
14009,India,Wheat,,28395,1083,40093.69,26.31
14010,India,Wheat,,28395,1083,40093.69,26.82
14011,India,Wheat,,28395,1083,40093.69,26.02
14012,India,Wheat,,28395,1083,40093.69,24.98
14013,India,Wheat,,28395,1083,40093.69,26.93
14014,India,Wheat,,28395,1083,40093.69,26.52
14015,India,Wheat,,28395,1083,40093.69,26.54
14016,India,Wheat,,28395,1083,40093.69,25.75
14017,India,Wheat,,28395,1083,40093.69,27.16
14018,India,Wheat,,28395,1083,40093.69,25.54
14019,India,Wheat,,28395,1083,40093.69,27.68
14020,India,Wheat,,28395,1083,40093.69,27.68
14021,India,Wheat,,28395,1083,40093.69,26.67
14022,India,Cassava,,364770,1083,55540,25.53
14023,India,Cassava,,364770,1083,55540,27.29
14024,India,Cassava,,364770,1083,55540,25.81
14025,India,Cassava,,364770,1083,55540,24.35
14026,India,Cassava,,364770,1083,55540,25.36
14027,India,Cassava,,364770,1083,55540,25.72
14028,India,Cassava,,364770,1083,55540,25.63
14029,India,Cassava,,364770,1083,55540,26.41
14030,India,Cassava,,364770,1083,55540,27.41
14031,India,Cassava,,364770,1083,55540,25.45
14032,India,Cassava,,364770,1083,55540,25.92
14033,India,Cassava,,364770,1083,55540,25.06
14034,India,Cassava,,364770,1083,55540,24.35
14035,India,Cassava,,364770,1083,55540,26
14036,India,Cassava,,364770,1083,55540,25.63
14037,India,Cassava,,364770,1083,55540,25.48
14038,India,Cassava,,364770,1083,55540,25.16
14039,India,Cassava,,364770,1083,55540,26.84
14040,India,Cassava,,364770,1083,55540,24.5
14041,India,Cassava,,364770,1083,55540,27.02
14042,India,Cassava,,364770,1083,55540,27.02
14043,India,Cassava,,364770,1083,55540,25.64
14044,India,Maize,,24784,1083,55540,25.53
14045,India,Maize,,24784,1083,55540,27.29
14046,India,Maize,,24784,1083,55540,25.81
14047,India,Maize,,24784,1083,55540,24.35
14048,India,Maize,,24784,1083,55540,25.36
14049,India,Maize,,24784,1083,55540,25.72
14050,India,Maize,,24784,1083,55540,25.63
14051,India,Maize,,24784,1083,55540,26.41
14052,India,Maize,,24784,1083,55540,27.41
14053,India,Maize,,24784,1083,55540,25.45
14054,India,Maize,,24784,1083,55540,25.92
14055,India,Maize,,24784,1083,55540,25.06
14056,India,Maize,,24784,1083,55540,24.35
14057,India,Maize,,24784,1083,55540,26
14058,India,Maize,,24784,1083,55540,25.63
14059,India,Maize,,24784,1083,55540,25.48
14060,India,Maize,,24784,1083,55540,25.16
14061,India,Maize,,24784,1083,55540,26.84
14062,India,Maize,,24784,1083,55540,24.5
14063,India,Maize,,24784,1083,55540,27.02
14064,India,Maize,,24784,1083,55540,27.02
14065,India,Maize,,24784,1083,55540,25.64
14066,India,Potatoes,,227240,1083,55540,25.53
14067,India,Potatoes,,227240,1083,55540,27.29
14068,India,Potatoes,,227240,1083,55540,25.81
